url,title,program,department,faculty,abstract,keywords
https://vskp.vse.cz/100367_aplikace-metod-harmonizace-biomedicinskych-datovych-zdroju-pro-ucely-strojoveho-uceni,Aplikace metod harmonizace biomedicínských datových zdrojů pro účely strojového učení,Aplikovaná informatika,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá problematikou harmonizace heterogenních biomedicínských dat pocházejících z nositelných zařízení (wearables). Hlavním cílem je návrh a implementace automatizované pipeline, která sjednocuje data z platforem Apple Health a Garmin do standardizované Master Table, využitelné pro následnou zdravotní analytiku. Práce srovnává tradiční přístup založený na expertních pravidlech s moderními metodami strojového učení využívajícími sémantické embeddingy. V rámci experimentální části byla provedena analýza selhání pravidlového systému při zpraco- vání lokalizovaných českých dat, kde docházelo k sémantickým kolizím u klíčových slov. Jako řešení byl implementován klasifikátor Random Forest v kombinaci s multilinguálním modelem Sentence-Transformers, který dosáhl F1-score 86,09% na augmentovaných trénovacích datech. Výsledná pipeline prokazuje vysokou robustnost při sjednocování nekonzistentních názvů atributů a jednotek. Práce rovněž diskutuje propojení navrženého řešení s mezinárodním standardem HL7 FHIR, čímž vytváří technologický most mezi fitness daty a klinickými informačními systémy.",Harmonizace dat; Wearables; Strojové učení; Sémantické embedding;  HL7 FHIR;  Python; Biomedicínská data
https://vskp.vse.cz/100385_regularizacni-techniky-pro-konvolucni-neuronove-site-v-klasifikaci-empiricke-srovnani,Regularizační Techniky pro Konvoluční Neuronové Sítě v Klasifikaci: Empirické Srovnání,Data Analytics,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"This thesis investigates the effectiveness of regularization techniques for convolutional neural networks, specifically for image classification. Overfitting remains one of the biggest challenges when creating a working neural network, particularly if it is a deep neural network or when working with complex training data. A wide range of regularization techniques have been created, five were selected for evaluation in this thesis: Label Smoothing, DropBlock, SaliencyMix, Stochastic Weight Averaging (SWA) and Sharpness Aware Minimization (SAM). Experiments are conducted across two datasets: Oxford-IIIT Pet and STL10 and two architectures: ResNet-18 and a custom simple CNN. This allows for a fair comparison across different levels of model complexity and dataset difficulty. An additional experiment was conducted using 20% of the training data to test the techniques under the condition of limited training data. The results show that Label Smoothing achieved the best average test accuracy, while DropBlock achieved the best balance between test accuracy and generalization gap. SaliencyMix showed inconsistency, performing well on the simpler dataset and poorly on the more difficult one. SAM severely overfitted when used with ResNet-18, likely due to the short training length, while SWA underperformed relative to expectations, most likely due to the limited number of epochs. When faced with limited training data, data augmentation techniques, SaliencyMix, showed a large improvement over the other techniques, which is consistent with literature. The conclusion of this thesis is that no single regularization technique is the best across all datasets and architectures, and their selection needs to be carefully guided by every aspect of the neural network and dataset.",regularization techniques; neural networks; image classification; deep learning
https://vskp.vse.cz/100390_model-strojoveho-uceni-pro-predikci-uspesnosti-hudebnich-skladeb,Model strojového učení pro predikci úspěšnosti hudebních skladeb,Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá návrhem a vyhodnocením modelu strojového učení pro predikci úspešnosti skladeb na platformě Spotify. Hlavním cílem bylo vytvořit model schopný predikovat úspěšnost ještě před samotným vydáním, s motivací ulehčit rozhodování interpretů a zaměstnanců hudebního průmyslu při vydávání hudby a její propagaci. Z tohoto důvodu byl vytvořen vlastní dataset kombinující parametry ze Spotify API, Genius API, MusiCNN a knihovny Essentia. K trénování byly využity modely neuronové sítě, beta regrese a XGBoostu. Také byl kladen důraz na interpretaci výsledků a stanovení důležitých parametrů populární skladby. Z výsledků vyplývá, že nejvyšší přesnosti dosahoval XGBoost. Na závěr byl tento model otestován na reálných datech.",Spotify; datová věda; strojové učení; predikce hitů; extrakce informací z hudebních dat
https://vskp.vse.cz/100404_vyhledavani-informaci-v-dobe-generativni-umele-inteligence,Vyhledávání informací v době generativní umělé inteligence,Informační média a služby,Katedra informačního a znalostního inženýrství,Fakulta informatiky a statistiky,"S rostoucí popularitou konverzačních systémů umělé inteligence se tyto nástroje stále častěji využívají jako zdroj informací. Tato bakalářská práce se zabývá porovnáním spolehlivosti poskytovaných informací a uživatelského úsilí potřebného k jejich získání u vybraných AI systémů ve srovnání s internetovým vyhledávačem. Teoretická část popisuje principy fungování internetových vyhledávačů a problémy spojené s vyhledáváním informací na internetu. Dále jsou přiblíženy základy umělé inteligence včetně jejích podoborů, principy fungování velkých jazykových modelů a rizika spojená s generativní umělou inteligencí. Praktická část je založena na testování systémů ChatGPT, Google Gemini, Microsoft Copilot a vyhledávače Google na sadě dvaceti dotazů rozdělených do čtyř kategorií, které zahrnovaly aktuální informace, faktické dotazy, legislativní a spotřebitelské dotazy. Získané odpovědi byly následně hodnoceny z hlediska správnosti a náročnosti jejich získání. Výsledky ukázaly, že vyhledávač Google dosahuje vyšší spolehlivosti, avšak za cenu vyšší náročnosti získání informací pro uživatele. Naopak systémy umělé inteligence obecně vykazují nižší uživatelské úsilí, přičemž jejich odpovědi dosahují nižší spolehlivosti.",generativní umělá inteligence; webové vyhledávače; velké jazykové modely; vyhledávání informací; AI systémy
https://vskp.vse.cz/100423_vysvetlitelna-umela-inteligence-xai,Vysvětlitelná umělá inteligence (XAI),Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"Rychlý rozvoj metod strojového učení, zejména hlubokého učení, vedl k nasazení systémů umělé inteligence v oblastech s vysokým dopadem na lidské životy, jako je zdravotnictví, finance či doprava. Tyto modely často dosahují vysoké predikční přesnosti. Jejich rozhodovací proces je však pro člověka obtížně interpretovatelný. Nedostatek transparentnosti vyvolává technické, etické i právní otázky spojené s důvěryhodností, spravedlností a odpovědností algoritmického rozhodování. Na tuto výzvu reaguje oblast vysvětlitelné umělé inteligence (Explainable Artificial Intelligence, XAI). Cílem této bakalářské práce je analyzovat důvody potřeby vysvětlitelnosti u současných systémů umělé inteligence, systematicky vymezit základní přístupy k vysvětlování jejich rozhodování a kriticky zhodnotit jejich přínosy a omezení. Práce má teoreticko‑analytický charakter a vychází ze systematické literární rešerše a syntézy odborných zdrojů z oblasti strojového učení, informatiky, etiky a práva. Výsledky práce ukazují, že vysvětlitelnost představuje nezbytný předpoklad pro bezpečné a společensky přijatelné nasazení systémů umělé inteligence (Artificial Intelligence, AI), avšak současné přístupy k XAI narážejí na svá omezení. Zejména dodatečné post‑hoc metody mohou poskytovat vysvětlení, která jsou srozumitelná, avšak ne vždy technicky věrná reálnému rozhodovacímu procesu modelu. Práce rovněž poukazuje na problém falešných korelací a na omezenou schopnost současných metod rozlišovat korelaci a kauzalitu. V závěru jsou diskutovány perspektivní směry dalšího vývoje XAI, zejména mechanistická interpretovatelnost a kauzální přístupy, které mají potenciál překonat některé základní limity stávajících metod.",vysvětlitelná umělá inteligence; důvěryhodnost umělé inteligence; interpretovatelnost modelů; strojové učení
https://vskp.vse.cz/100424_kauzalni-vliv-zdravotnickych-zdroju-na-umrtnost-mezinarodni-komparativni-analyza,Kauzální vliv zdravotnických zdrojů na úmrtnost: mezinárodní komparativní analýza,Matematické metody v ekonomii/Ekonometrie a operační výzkum,Katedra ekonometrie,Fakulta informatiky a statistiky,"This thesis examines the effect of healthcare resources on mortality in a panel of 127 low-, lower-middle-, and upper-middle-income countries observed from 2000 to 2018. The analysis focuses on physician density and per capita health expenditure as the main healthcare inputs, while infant mortality, under-five mortality, and maternal mortality are used as the outcome variables. To address non-stationarity and unobserved country heterogeneity, the empirical strategy combines first-differenced two-way fixed-effects models with Driscoll--Kraay standard errors and a Double/Debiased Machine Learning estimator for static panel data, implemented with four flexible learners.  The results provide the strongest evidence for a negative relationship between per capita health expenditure and under-five mortality. In the DML estimates, the LASSO coefficient on log per-capita health expenditure for under-five mortality is approximately -0.04 and statistically significant at the five percent level, while the elastic net and random forest estimates are similar in sign and magnitude but only marginally significant. For infant mortality, the estimated health-expenditure coefficients are also negative across learners, but they do not reach conventional five-percent significance levels. Physician density, by contrast, does not provide robust evidence of mortality-reducing effects once flexible functional forms are allowed. Moreover, the positive physician-density coefficient is inconsistent with theoretical expectations and may reflect remaining endogeneity, including reverse causality. The interaction models likewise do not support the hypothesis that physician density becomes more effective when supported by greater nursing availability or higher health expenditure. Overall, the findings suggest that health financing is more consistently related to short-run improvements in child mortality than physician availability.",causal inference; double/debiased machine learning; healthcare resources; child and maternal mortality; fixed effects
https://vskp.vse.cz/100434_vyuziti-simulacniho-modelovani-a-ai-nastroju-pri-optimalizaci-provozu-restaurace,Využití simulačního modelování a AI nástrojů při optimalizaci provozu restaurace,Aplikovaná informatika,Katedra ekonometrie,Fakulta informatiky a statistiky,"Práce se zabývá simulačním modelováním restauračního provozu jako nástrojem pro podporu manažerského rozhodování a zároveň zkoumá roli nástrojů generativní umělé inteligence při vývoji simulačního softwaru. Hlavním cílem je navrhnout, implementovat a experimentálně ověřit simulační model restauračního provozu v jazyce Python a zpřístupnit ho prostřednictvím interaktivní webové aplikace uživatelům bez programátorských znalostí. Dílčím cílem je srovnat schopnost tří velkých jazykových modelů — Google Gemini 3 Pro, ChatGPT GPT-5.4 Thinking a Claude Opus 4.6 — generovat technicky korektní kód diskrétní simulace událostí a posoudit, nakolik agentní vývojové prostředí umožní realizaci full-stack aplikace člověku se základním technickým přehledem.  Simulační jádro des_engine.py bylo implementováno v Pythonu s využitím frameworku SimPy. Zahrnuje sdílené zdroje, Poissonův proces příchodů, mechanismus netrpělivosti zákazníka a vzor fill/drain jako ochranu před uváznutím procesů. Pomocí metody Monte Carlo byly provedeny experimentální scénáře zaměřené na personální obsazení kuchyně a cenovou politiku. Výsledky ukázaly, že obsazení kuchyně v obědové špičce představuje kritické úzké místo systému a že změny v počtu kuchařů mají výrazný dopad na počet ztracených hostů. Cenové experimenty potvrdily, že mírné zdražení při neelastické poptávce může pozitivně ovlivnit tržby i zisk. Ve srovnávací analýze jazykových modelů dosáhl nejlepšího výsledku Claude Opus 4.6, přesto ani on nebyl připraven k přímé integraci bez expertních úprav. Vývoj webové aplikace v agentním prostředí Google Antigravity ukázal, že AI nástroje jsou schopny pokrýt drtivou většinu produkčního kódu, avšak podmínkou efektivní spolupráce zůstává základní technická gramotnost člověka v roli supervizora.",simulace diskrétních událostí; velké jazykové modely; generativní umělá inteligence; agentní vývoj; cenová elasticita poptávky; restaurační provoz; SimPy; metoda Monte Carlo; Python; systémy hromadné obsluhy
https://vskp.vse.cz/100438_stylometricka-analyza-sprav-o-udrzatelnosti-us-a-europskych-b-corp-spolocnosti,Štýlometrická analýza správ o udržateľnosti US a Európskych B Corp spoločností,Data Analytics,Katedra informačních technologií,Fakulta informatiky a statistiky,"As sustainability reporting becomes increasingly widespread, concerns about the  authenticity of corporate environmental and social claims have grown alongside it.  Greenwashing, understood as the misrepresentation of a company&apos;s sustainability  performance, is difficult to prove directly. Existing detection approaches range from  quantitative index construction to complex NLP-based methods. This thesis explores  whether stylometry, a discipline that treats writing style as a set of measurable quantitative  parameters, can serve as a surface-level proxy for distinguishing sustainability reports  across two dimensions: B Corp certification status and geographic origin (EU vs. US) within  the food and beverage industry.  A dataset of 40 sustainability reports was collected, comprising ten reports per subgroup:  EU B Corps, EU non-B Corps, US B Corps, and US non-B Corps. A preprocessing pipeline  was constructed, consisting of PyMuPDF-based text extraction, rule-based cleaning, and  LLM-assisted filtering using the gemma3:27b-it-qat model to retain only narrative prose.  Six stylometric markers were computed for each report: truncated passive voice ratio, active  past ratio, committed future ratio, sentence-level lexical repetitiveness, hedging term  density, and text complexity as measured by the Gunning Fog index. Group differences were  evaluated using permutation tests, measuring the differences in medians. For the false  discovery rate correction, the Benjamini-Hochberg correction was applied separately within  each hypothesis family.  Before correction, four comparisons reached conventional significance: passive voice use in  both regional comparisons, active past use among B Corp certified companies, and  readability among US-based companies, with the regional comparisons producing large  effect sizes. After FDR correction, two findings were retained: passive voice use and active  past use, both among certified companies comparing EU and US groups. These patterns  suggest that regional reporting culture, potentially shaped by differences in regulatory  context between the EU and the US, accounts for the most pronounced stylometric variation  in this sample, rather than certification status.  No statistically significant stylometric differences were detected between B Corp-certified  and non-certified companies after correction, suggesting that certification may shape the  content of sustainability disclosures without systematically altering their linguistic form.  Overall, the results caution against treating individual stylometric markers as standalone  indicators of greenwashing risk. They may, however, serve as useful contextual signals when  combined with claim-level verification or quantitative ESG data.",Stylometry; Sustainability reporting; Stylometric features; Natural Language Processing; NLP; Corporate sustainability reporting; Communication; Environment; B Corporation; B  Corps
https://vskp.vse.cz/100439_vyuziti-umele-inteligence-pri-navrhu-proteinovych-struktur-a-jeji-dopad-na-efektivitu-vyvoje-leciv,Využití umělé inteligence při návrhu proteinových struktur a její dopad na efektivitu vývoje léčiv,Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá využitím umělé inteligence při predikci proteinových struktur a jejím dopadem na efektivitu vývoje léčiv. Cílem práce je analyzovat přínosy metod hlubokého učení při predikci trojrozměrné struktury proteinů, porovnat je s tradičními experimentálními a výpočetními přístupy a zhodnotit jejich význam pro současný biologický a farmaceutický výzkum.  Práce nejprve představuje biologické základy proteinů, jejich strukturu a význam pro fungování organismu. Následně popisuje tradiční metody určování proteinových struktur, jako jsou rentgenová krystalografie, kryo-elektronová mikroskopie a nukleární magnetická rezonance, a shrnuje také klasické výpočetní přístupy používané před nástupem moderních AI modelů.  Další část práce se zaměřuje na principy strojového učení a hlubokého učení a na jejich využití v bioinformatice. Zvláštní pozornost je věnována vývoji moderních metod predikce proteinových struktur v posledním desetiletí a konkrétním modelům, zejména AlphaFold, AlphaFold 3, RoseTTAFold a ESMFold. U těchto modelů jsou analyzovány jejich principy, přínosy, omezení i praktické využití.  Analytická část práce hodnotí dopad těchto metod na proces vývoje léčiv, zejména z hlediska rychlosti výzkumu, výběru terapeutických cílů, virtuálního screeningu a celkové efektivity raných fází vývoje. Práce zároveň diskutuje limity současných přístupů, potřebu experimentální validace a hlavní směry budoucího vývoje v oblasti AI predikce proteinových struktur a návrhu léčiv.",protein folding; vývoj léčiv; predikce proteinových struktur; umělá inteligence
https://vskp.vse.cz/100445_analyza-zvukovych-zaznamu-detskeho-place-pomoci-metod-strojoveho-uceni,Analýza zvukových záznamů dětského pláče pomocí metod strojového učení,Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá analýzou zvukových záznamů dětského pláče pomocí metod strojového učení a návrhem webové aplikace pro jeho automatickou klasifikaci. Cílem práce je ověřit, do jaké míry lze na základě akustických rysů zvukového signálu rozlišit vybrané fyziologické stavy kojence a tyto poznatky využít při implementaci funkčního softwarového prototypu. Teoretická část práce shrnuje medicínské, biologické a akustické souvislosti dětského pláče, principy digitálního zpracování zvukového signálu a současné přístupy ke klasifikaci pláče pomocí strojového učení. Součástí práce je také přehled dostupných datových sad a existujících aplikací zaměřených na interpretaci dětského pláče. Experimentální část práce využívá veřejně dostupnou datovou sadu Donate-a-Cry, která obsahuje zvukové záznamy dětského pláče rozdělené do pěti tříd. Z nahrávek byly extrahovány akustické příznaky založené zejména na Mel-frekvenčních kepstrálních koeficientech a následně byly porovnány různé klasifikační algoritmy a strategie pro řešení třídní nevyváženosti. Celkem bylo vyhodnoceno 27 experimentálních konfigurací zahrnujících logistickou regresi, Support Vector Machine a Random Forest. Na základě dosažených výsledků byl pro implementaci zvolen model Random Forest se základní sadou příznaků a algoritmickým vyvážením tříd, který dosáhl přesnosti 86,96 %, hodnoty MCC 0,432 a makro F1-skóre 0,469. Výsledky ukazují, že automatická klasifikace dětského pláče na základě akustických rysů je možná, avšak její spolehlivost je významně ovlivněna omezeným rozsahem datové sady, třídní nevyvážeností a subjektivitou anotací. Výstupem práce je webová aplikace umožňující klasifikaci dětského pláče ze zvukového souboru nebo přímého záznamu z mikrofonu. Aplikace představuje experimentální prototyp a není určena pro lékařskou diagnostiku. Přínosem práce je transparentní návrh a ověření klasifikačního postupu založeného na veřejně dostupných datech a jeho praktická implementace do webového prostředí.",Donate-a-Cry; webová aplikace; dětský pláč; klasifikace zvuku; strojové učení; MFCC; Random Forest
https://vskp.vse.cz/100447_vliv-sentimentu-a-emoci-na-vekove-rozlozeni-doruceni-politicke-reklamy-na-socialnich-sitich-spolecnosti-meta,Vliv sentimentu a emocí na věkové rozložení doručení politické reklamy na sociálních sítích společnosti Meta,Data Analytics,Katedra ekonometrie,Fakulta informatiky a statistiky,"Politická komunikace na sociálních sítích je stále důležitější součástí volebních kampaní, přičemž zásadní není pouze obsah sdělení, ale také to, komu jsou tato sdělení doručována. Tato bakalářská práce zkoumá, zda sentiment a emoce textů politických placených příspěvků na platformách společnosti Meta souvisejí s věkovou strukturou jejich doručení. Analýza vychází z dat získaných z Meta Ad Library a zahrnuje placené příspěvky vybraných českých politických subjektů publikované v období od roku 2019 do roku 2025. Texty reklam byly nejprve modelem GPT-5 nano společnosti OpenAI klasifikovány do kategorií sentimentu a emocí. Následně byla provedena exploratorní datová analýza a regresní modelování věkového doručení prostřednictvím podílové logistické regrese. Výsledky ukazují, že doručení politických placených příspěvků se mezi věkovými skupinami systematicky liší, a to i po zohlednění věkového cílení a rozdílů mezi inzerenty. Pozitivní texty jsou častěji spojeny s mladším publikem, zatímco u starších věkových skupin se výrazněji prosazují negativně laděné příspěvky. Práce tak přináší datově podložený pohled na vztah mezi sentimentem a emocemi politických reklam a věkovou strukturou jejich doručení.",Meta Ad Library; politická reklama; sociální sítě; sentiment; emoce; věkové doručení; podílová logistická regrese
https://vskp.vse.cz/100467_energeticky-management-v-rezidencnich-budovach-s-vyuzitim-strojoveho-uceni,Energetický management v rezidenčních budovách s využitím strojového učení,Aplikovaná informatika,Katedra informačních technologií,Fakulta informatiky a statistiky,"This bachelor’s thesis focuses on predictive energy-flow optimization in residential households equipped with photovoltaic (PV) systems. The main challenge in maximizing PV efficiency is the temporal mismatch between solar generation and household consumption. To address this issue, this thesis proposes a data-driven approach to Demand-Side Management that uses machine learning to forecast and shift high-intensity thermal loads. The core of the implementation is an architecture inspired by a Multi-Head Temporal Convolutional Network (TCN), designed to predict a 24-hour horizon for three critical energy-flow variables: occupancy patterns, space heating demand, and domestic hot water temperature. These variables represent the significant flexible loads in a residential environment. An accurate prediction of these demands allows for the system to schedule heating cycles to align with peak solar production, thereby increasing the household’s self-consumption ratio and reducing reliance on the external grid. The prototype is developed as a Node.js model that is integrated with the Home Assistant ecosystem. It uses a high-frequency dataset of over 2.5 million historical telemetry rows, collected from January 1 to March 8, 2026. Technical contributions include a streaming generator, a branch-free Huber Loss function for sensor-noise resilience, and an MQTT-based actuation loop. Following this data collection, during a 14-day operational training and testing phase (March 8 to March 22), the model executed 259 continuous inference cycles successfully, and it did so directly on edge hardware. In the end, the system achieved a 93.4% reduction in Mean Absolute Error for thermal demand prediction following a 72-hour stabilization period. Furthermore, the model accurately identified unoccupied periods, yielding 178 hours of preserved energy by correctly disabling heating systems. While a strict 0.5 confidence threshold introduced a conservative bias that favored energy savings over optimal user comfort, the results demonstrate that predictive TCN-inspired modeling is a highly viable and scalable framework for reducing operating costs and improving residential energy self-sufficiency.",energy optimization; smart home; machine learning
https://vskp.vse.cz/100481_dotazovani-do-olap-kostky-v-prirozenem-jazyce-porovnani-dotazovani-pomoci-llm-bez-vyuziti-a-s-vyuzitim-vektorove-databaze,Dotazování do OLAP kostky v přirozeném jazyce: Porovnání dotazování pomocí LLM bez využití a s využitím vektorové databáze,Data Analytics,Katedra informačních technologií,Fakulta informatiky a statistiky,"Tato bakalářská práce se zabývá dotazováním do OLAP kostky pomocí přirozeného jazyka s využitím velkých jazykových modelů. Zaměřuje se na porovnání dvou přístupů k určení rele- vantních dimenzí a měr potřebných pro sestavení analytického dotazu. První přístup využívá plný kontext metadat, který je jazykovému modelu předán bez předchozího výběru, zatímco druhý přístup využívá vektorové vyhledávání pro předvýběr relevantních metadat. Pro účely porovnání byl navržen a implementován experimentální prototyp, který zpraco- vává uživatelský dotaz v přirozeném jazyce, vybírá relevantní metadata, generuje odpovídající MDX dotaz a vrací výslednou odpověď. Experimenty byly realizovány nad OLAP kostkou vy- tvořenou nad databází Adventure Works 2019. Vyhodnocení probíhalo na základě správnosti výběru metadat, správnosti výsledné odpovědi a časové náročnosti zpracování. Výsledky v rámci provedeného experimentu naznačují, že retrieval-based přístup poskytuje výhodnější kompromis mezi kvalitou výsledků a časovou náročností, zejména při vyšším zatí- žení systému. Výsledky dále naznačují, že způsob předání kontextu jazykovému modelu může mít významný vliv na praktickou použitelnost řešení.",OLAP kostka; velké jazykové modely; retrieval-based přístup
